#
# Shellcode detector
#
Executed before
0x77CCBE6B::ntdll.dll  5D                      pop ebp
0x77CCBE6C::ntdll.dll  C2 08 00                ret 0x8
0x77CCEBD1::ntdll.dll  84 C0                   test al, al
0x77CCEBD3::ntdll.dll  0F 84 2C 80 FA FF       jz 0x77c76c05
0x77CCEBD9::ntdll.dll  8D 45 84                lea eax, ptr [ebp-0x7c]
0x77CCEBDC::ntdll.dll  50                      push eax
0x77CCEBDD::ntdll.dll  6A 00                   push 0x0
0x77CCEBDF::ntdll.dll  6A 01                   push 0x1
0x77CCEBE1::ntdll.dll  8B 45 94                mov eax, dword ptr [ebp-0x6c]
0x77CCEBE4::ntdll.dll  FF 70 18                push dword ptr [eax+0x18]
0x77CCEBE7::ntdll.dll  E8 D2 D9 FF FF          call 0x77ccc5be -> RtlImageDirectoryEntryToData
0x77CCC5BE::ntdll.dll  8B FF                   mov edi, edi
0x77CCC5C0::ntdll.dll  55                      push ebp
0x77CCC5C1::ntdll.dll  8B EC                   mov ebp, esp
0x77CCC5C3::ntdll.dll  8D 45 14                lea eax, ptr [ebp+0x14]
0x77CCC5C6::ntdll.dll  50                      push eax
0x77CCC5C7::ntdll.dll  FF 75 14                push dword ptr [ebp+0x14]
0x77CCC5CA::ntdll.dll  FF 75 10                push dword ptr [ebp+0x10]
0x77CCC5CD::ntdll.dll  FF 75 0C                push dword ptr [ebp+0xc]
0x77CCC5D0::ntdll.dll  FF 75 08                push dword ptr [ebp+0x8]
0x77CCC5D3::ntdll.dll  E8 14 00 00 00          call 0x77ccc5ec -> RtlImageDirectoryEntryToData
0x77CCC5EC::ntdll.dll  8B FF                   mov edi, edi
0x77CCC5EE::ntdll.dll  55                      push ebp
0x77CCC5EF::ntdll.dll  8B EC                   mov ebp, esp
0x77CCC5F1::ntdll.dll  51                      push ecx
0x77CCC5F2::ntdll.dll  83 65 FC 00             and dword ptr [ebp-0x4], 0x0
0x77CCC5F6::ntdll.dll  53                      push ebx
0x77CCC5F7::ntdll.dll  8B 5D 08                mov ebx, dword ptr [ebp+0x8]
0x77CCC5FA::ntdll.dll  57                      push edi
0x77CCC5FB::ntdll.dll  8B 7D 18                mov edi, dword ptr [ebp+0x18]
0x77CCC5FE::ntdll.dll  83 27 00                and dword ptr [edi], 0x0
0x77CCC601::ntdll.dll  F6 C3 03                test bl, 0x3
0x77CCC604::ntdll.dll  74 0C                   jz 0x77ccc612
0x77CCC606::ntdll.dll  F6 C3 01                test bl, 0x1
0x77CCC609::ntdll.dll  74 04                   jz 0x77ccc60f
0x77CCC60B::ntdll.dll  C6 45 0C 00             mov byte ptr [ebp+0xc], 0x0
0x77CCC60F::ntdll.dll  83 E3 FC                and ebx, 0xfffffffc
0x77CCC612::ntdll.dll  8D 45 FC                lea eax, ptr [ebp-0x4]
0x77CCC615::ntdll.dll  50                      push eax
0x77CCC616::ntdll.dll  6A 00                   push 0x0
0x77CCC618::ntdll.dll  6A 00                   push 0x0
0x77CCC61A::ntdll.dll  53                      push ebx
0x77CCC61B::ntdll.dll  6A 01                   push 0x1
0x77CCC61D::ntdll.dll  E8 82 F6 FF FF          call 0x77ccbca4 -> RtlImageNtHeaderEx
0x77CCC612::ntdll.dll  8D 45 FC                lea eax, ptr [ebp-0x4]
0x77CCC615::ntdll.dll  50                      push eax
0x77CCC616::ntdll.dll  6A 00                   push 0x0
0x77CCC618::ntdll.dll  6A 00                   push 0x0
0x77CCC61A::ntdll.dll  53                      push ebx
0x77CCC61B::ntdll.dll  6A 01                   push 0x1
0x77CCC61D::ntdll.dll  E8 82 F6 FF FF          call 0x77ccbca4 -> RtlImageNtHeaderEx
0x77CCBCA4::ntdll.dll  6A 1C                   push 0x1c
0x77CCBCA6::ntdll.dll  68 40 0F CC 77          push 0x77cc0f40
0x77CCBCAB::ntdll.dll  E8 08 AF FE FF          call 0x77cb6bb8 -> RtlEnterCriticalSection
0x77CB6BB8::ntdll.dll  68 4D D7 C8 77          push 0x77c8d74d
0x77CB6BBD::ntdll.dll  64 FF 35 00 00 00 00    push dword ptr fs:[0x0]
0x77CB6BC4::ntdll.dll  8B 44 24 10             mov eax, dword ptr [esp+0x10]
0x77CB6BC8::ntdll.dll  89 6C 24 10             mov dword ptr [esp+0x10], ebp
0x77CB6BCC::ntdll.dll  8D 6C 24 10             lea ebp, ptr [esp+0x10]
0x77CB6BD0::ntdll.dll  2B E0                   sub esp, eax
0x77CB6BD2::ntdll.dll  53                      push ebx
0x77CB6BD3::ntdll.dll  56                      push esi
0x77CB6BD4::ntdll.dll  57                      push edi
0x77CB6BD5::ntdll.dll  A1 E8 71 D4 77          mov eax, dword ptr [0x77d471e8]
0x77CB6BDA::ntdll.dll  31 45 FC                xor dword ptr [ebp-0x4], eax
0x77CB6BDD::ntdll.dll  33 C5                   xor eax, ebp
0x77CB6BDF::ntdll.dll  50                      push eax
0x77CB6BE0::ntdll.dll  89 65 E8                mov dword ptr [ebp-0x18], esp
0x77CB6BE3::ntdll.dll  FF 75 F8                push dword ptr [ebp-0x8]
0x77CB6BE6::ntdll.dll  8B 45 FC                mov eax, dword ptr [ebp-0x4]
0x77CB6BE9::ntdll.dll  C7 45 FC FE FF FF FF    mov dword ptr [ebp-0x4], 0xfffffffe
0x77CB6BF0::ntdll.dll  89 45 F8                mov dword ptr [ebp-0x8], eax
0x77CB6BF3::ntdll.dll  8D 45 F0                lea eax, ptr [ebp-0x10]
0x77CB6BF6::ntdll.dll  64 A3 00 00 00 00       mov dword ptr fs:[0x0], eax
0x77CB6BFC::ntdll.dll  C3                      ret 
0x77CCBCB0::ntdll.dll  33 D2                   xor edx, edx
0x77CCBCB2::ntdll.dll  89 55 E0                mov dword ptr [ebp-0x20], edx
0x77CCBCB5::ntdll.dll  89 55 DC                mov dword ptr [ebp-0x24], edx
0x77CCBCB8::ntdll.dll  89 55 E4                mov dword ptr [ebp-0x1c], edx
0x77CCBCBB::ntdll.dll  8B 7D 18                mov edi, dword ptr [ebp+0x18]
0x77CCBCBE::ntdll.dll  3B FA                   cmp edi, edx
0x77CCBCC0::ntdll.dll  0F 84 EE 1F 03 00       jz 0x77cfdcb4
0x77CCBCC6::ntdll.dll  89 17                   mov dword ptr [edi], edx
0x77CCBCC8::ntdll.dll  8B 45 08                mov eax, dword ptr [ebp+0x8]
0x77CCBCCB::ntdll.dll  A9 FC FF FF FF          test eax, 0xfffffffc
0x77CCBCD0::ntdll.dll  0F 85 DE 1F 03 00       jnz 0x77cfdcb4
0x77CCBCD6::ntdll.dll  8B 75 0C                mov esi, dword ptr [ebp+0xc]
0x77CCBCD9::ntdll.dll  3B F2                   cmp esi, edx
0x77CCBCDB::ntdll.dll  0F 84 BB 43 00 00       jz 0x77cd009c
0x77CCBCE1::ntdll.dll  83 FE FF                cmp esi, 0xffffffff
0x77CCBCE4::ntdll.dll  0F 84 B2 43 00 00       jz 0x77cd009c
0x77CCBCEA::ntdll.dll  F6 D0                   not al
0x77CCBCEC::ntdll.dll  24 01                   and al, 0x1
0x77CCBCEE::ntdll.dll  8A C8                   mov cl, al
0x77CCBCF0::ntdll.dll  0F 85 88 43 00 00       jnz 0x77cd007e
0x77CCBCF6::ntdll.dll  89 55 FC                mov dword ptr [ebp-0x4], edx
0x77CCBCF9::ntdll.dll  B8 4D 5A 00 00          mov eax, 0x5a4d
0x77CCBCFE::ntdll.dll  66 39 06                cmp word ptr [esi], ax
0x77CCBD01::ntdll.dll  0F 85 C9 43 00 00       jnz 0x77cd00d0
0x77CCBD07::ntdll.dll  8B 46 3C                mov eax, dword ptr [esi+0x3c]
0x77CCBD0A::ntdll.dll  89 45 DC                mov dword ptr [ebp-0x24], eax
0x77CCBD0D::ntdll.dll  3A CA                   cmp cl, dl
0x77CCBD0F::ntdll.dll  0F 85 91 43 00 00       jnz 0x77cd00a6
0x77CCBD15::ntdll.dll  3D 00 00 00 10          cmp eax, 0x10000000
0x77CCBD1A::ntdll.dll  0F 83 B0 43 00 00       jnb 0x77cd00d0
0x77CCBD20::ntdll.dll  03 C6                   add eax, esi
0x77CCBD22::ntdll.dll  89 45 E0                mov dword ptr [ebp-0x20], eax
0x77CCBD25::ntdll.dll  8B 00                   mov eax, dword ptr [eax]
0x77CCBD27::ntdll.dll  2D 50 45 00 00          sub eax, 0x4550
0x77CCBD2C::ntdll.dll  F7 D8                   neg eax
0x77CCBD2E::ntdll.dll  1B C0                   sbb eax, eax
0x77CCBD30::ntdll.dll  25 7B 00 00 C0          and eax, 0xc000007b
0x77CCBD35::ntdll.dll  89 45 E4                mov dword ptr [ebp-0x1c], eax
0x77CCBD38::ntdll.dll  C7 45 FC FE FF FF FF    mov dword ptr [ebp-0x4], 0xfffffffe
0x77CCBD3F::ntdll.dll  85 C0                   test eax, eax
0x77CCBD41::ntdll.dll  7C 05                   jl 0x77ccbd48
0x77CCBD43::ntdll.dll  8B 4D E0                mov ecx, dword ptr [ebp-0x20]
0x77CCBD46::ntdll.dll  89 0F                   mov dword ptr [edi], ecx
0x77CCBD48::ntdll.dll  E8 B0 AE FE FF          call 0x77cb6bfd -> RtlEnterCriticalSection
0x77CCBD4D::ntdll.dll  C2 14 00                ret 0x14
0x77CCC622::ntdll.dll  8B 4D FC                mov ecx, dword ptr [ebp-0x4]
0x77CCC625::ntdll.dll  85 C9                   test ecx, ecx
0x77CCC627::ntdll.dll  74 23                   jz 0x77ccc64c
0x77CCC629::ntdll.dll  0F B7 41 18             movzx eax, word ptr [ecx+0x18]
0x77CCC62D::ntdll.dll  BA 0B 01 00 00          mov edx, 0x10b
0x77CCC632::ntdll.dll  66 3B C2                cmp ax, dx
0x77CCC635::ntdll.dll  0F 85 D9 A0 02 00       jnz 0x77cf6714
0x77CCC63B::ntdll.dll  57                      push edi
0x77CCC63C::ntdll.dll  51                      push ecx
0x77CCC63D::ntdll.dll  FF 75 14                push dword ptr [ebp+0x14]
0x77CCC640::ntdll.dll  FF 75 10                push dword ptr [ebp+0x10]
0x77CCC643::ntdll.dll  FF 75 0C                push dword ptr [ebp+0xc]
0x77CCC646::ntdll.dll  53                      push ebx
0x77CCC647::ntdll.dll  E8 0B 00 00 00          call 0x77ccc657 -> RtlImageDirectoryEntryToData
0x77CCC657::ntdll.dll  8B FF                   mov edi, edi
0x77CCC659::ntdll.dll  55                      push ebp
0x77CCC65A::ntdll.dll  8B EC                   mov ebp, esp
0x77CCC65C::ntdll.dll  0F B7 4D 10             movzx ecx, word ptr [ebp+0x10]
0x77CCC660::ntdll.dll  8B 45 18                mov eax, dword ptr [ebp+0x18]
0x77CCC663::ntdll.dll  3B 48 74                cmp ecx, dword ptr [eax+0x74]
0x77CCC666::ntdll.dll  0F 83 9E A0 02 00       jnb 0x77cf670a
0x77CCC66C::ntdll.dll  8B 54 C8 78             mov edx, dword ptr [eax+ecx*8+0x78]
0x77CCC670::ntdll.dll  85 D2                   test edx, edx
0x77CCC672::ntdll.dll  0F 84 1B 43 00 00       jz 0x77cd0993
0x77CCC678::ntdll.dll  80 7D 0C 00             cmp byte ptr [ebp+0xc], 0x0
0x77CCC67C::ntdll.dll  8B 4C C8 7C             mov ecx, dword ptr [eax+ecx*8+0x7c]
0x77CCC680::ntdll.dll  56                      push esi
0x77CCC681::ntdll.dll  8B 75 14                mov esi, dword ptr [ebp+0x14]
0x77CCC684::ntdll.dll  89 0E                   mov dword ptr [esi], ecx
0x77CCC686::ntdll.dll  5E                      pop esi
0x77CCC687::ntdll.dll  0F 85 62 24 00 00       jnz 0x77cceaef
0x77CCEAEF::ntdll.dll  8B 45 08                mov eax, dword ptr [ebp+0x8]
0x77CCEAF2::ntdll.dll  03 D0                   add edx, eax
0x77CCEAF4::ntdll.dll  8B 45 1C                mov eax, dword ptr [ebp+0x1c]
0x77CCEAF7::ntdll.dll  89 10                   mov dword ptr [eax], edx
0x77CCEAF9::ntdll.dll  33 C0                   xor eax, eax
0x77CCEAFB::ntdll.dll  E9 B3 DB FF FF          jmp 0x77ccc6b3
0x77CCC6B3::ntdll.dll  5D                      pop ebp
0x77CCC6B4::ntdll.dll  C2 18 00                ret 0x18
0x77CCC64C::ntdll.dll  5F                      pop edi
0x77CCC64D::ntdll.dll  5B                      pop ebx
0x77CCC64E::ntdll.dll  C9                      leave 
0x77CCC64F::ntdll.dll  C2 14 00                ret 0x14
0x77CCC5D8::ntdll.dll  85 C0                   test eax, eax
0x77CCC5DA::ntdll.dll  0F 8C BD 43 00 00       jl 0x77cd099d
0x77CCC5E0::ntdll.dll  8B 45 14                mov eax, dword ptr [ebp+0x14]
0x77CCC5E3::ntdll.dll  5D                      pop ebp
0x77CCC5E4::ntdll.dll  C2 10 00                ret 0x10
0x77CCEBEC::ntdll.dll  85 C0                   test eax, eax
0x77CCEBEE::ntdll.dll  0F 84 DD 4E FB FF       jz 0x77c83ad1
0x77CCEBF4::ntdll.dll  8B 75 18                mov esi, dword ptr [ebp+0x18]
0x77CCEBF7::ntdll.dll  83 E6 01                and esi, 0x1
0x77CCEBFA::ntdll.dll  8B CE                   mov ecx, esi
0x77CCEBFC::ntdll.dll  F7 D9                   neg ecx
0x77CCEBFE::ntdll.dll  1B C9                   sbb ecx, ecx
0x77CCEC00::ntdll.dll  F7 D1                   not ecx
0x77CCEC02::ntdll.dll  8D 55 90                lea edx, ptr [ebp-0x70]
0x77CCEC05::ntdll.dll  23 CA                   and ecx, edx
0x77CCEC07::ntdll.dll  51                      push ecx
0x77CCEC08::ntdll.dll  6A 00                   push 0x0
0x77CCEC0A::ntdll.dll  6A 00                   push 0x0
0x77CCEC0C::ntdll.dll  FF 75 84                push dword ptr [ebp-0x7c]
0x77CCEC0F::ntdll.dll  50                      push eax
0x77CCEC10::ntdll.dll  8D 45 9C                lea eax, ptr [ebp-0x64]
0x77CCEC13::ntdll.dll  50                      push eax
0x77CCEC14::ntdll.dll  50                      push eax
0x77CCEC15::ntdll.dll  57                      push edi
0x77CCEC16::ntdll.dll  FF 75 94                push dword ptr [ebp-0x6c]
0x77CCEC19::ntdll.dll  E8 3A 00 00 00          call 0x77ccec58 -> LdrGetProcedureAddressEx
0x77CCEC58::ntdll.dll  6A 5C                   push 0x5c
0x77CCEC5A::ntdll.dll  68 98 FF CB 77          push 0x77cbff98
0x77CCEC5F::ntdll.dll  E8 54 7F FE FF          call 0x77cb6bb8 -> RtlEnterCriticalSection
0x77CCEC64::ntdll.dll  33 FF                   xor edi, edi
0x77CCEC66::ntdll.dll  89 7D DC                mov dword ptr [ebp-0x24], edi
0x77CCEC69::ntdll.dll  8B 45 08                mov eax, dword ptr [ebp+0x8]
0x77CCEC6C::ntdll.dll  8B 50 18                mov edx, dword ptr [eax+0x18]
0x77CCEC6F::ntdll.dll  89 55 D8                mov dword ptr [ebp-0x28], edx
0x77CCEC72::ntdll.dll  8B 45 10                mov eax, dword ptr [ebp+0x10]
0x77CCEC75::ntdll.dll  8B 00                   mov eax, dword ptr [eax]
0x77CCEC77::ntdll.dll  8B C8                   mov ecx, eax
0x77CCEC79::ntdll.dll  C1 E9 1F                shr ecx, 0x1f
0x77CCEC7C::ntdll.dll  80 E1 01                and cl, 0x1
0x77CCEC7F::ntdll.dll  88 4D 13                mov byte ptr [ebp+0x13], cl
0x77CCEC82::ntdll.dll  0F 85 78 0A 00 00       jnz 0x77ccf700
0x77CCEC88::ntdll.dll  8B 4D 0C                mov ecx, dword ptr [ebp+0xc]
0x77CCEC8B::ntdll.dll  3B CF                   cmp ecx, edi
0x77CCEC8D::ntdll.dll  0F 84 5B FC 01 00       jz 0x77cee8ee
0x77CCEC93::ntdll.dll  89 7D D0                mov dword ptr [ebp-0x30], edi
0x77CCEC96::ntdll.dll  03 C1                   add eax, ecx
0x77CCEC98::ntdll.dll  8D 48 02                lea ecx, ptr [eax+0x2]
0x77CCEC9B::ntdll.dll  89 4D E0                mov dword ptr [ebp-0x20], ecx
0x77CCEC9E::ntdll.dll  8B 75 18                mov esi, dword ptr [ebp+0x18]
0x77CCECA1::ntdll.dll  8B 7E 20                mov edi, dword ptr [esi+0x20]
0x77CCECA4::ntdll.dll  03 FA                   add edi, edx
0x77CCECA6::ntdll.dll  8B 5E 24                mov ebx, dword ptr [esi+0x24]
0x77CCECA9::ntdll.dll  03 DA                   add ebx, edx
0x77CCECAB::ntdll.dll  0F B7 00                movzx eax, word ptr [eax]
0x77CCECAE::ntdll.dll  89 45 CC                mov dword ptr [ebp-0x34], eax
0x77CCECB1::ntdll.dll  0F B7 C0                movzx eax, ax
0x77CCECB4::ntdll.dll  3B 46 18                cmp eax, dword ptr [esi+0x18]
0x77CCECB7::ntdll.dll  73 42                   jnb 0x77ccecfb
0x77CCECB9::ntdll.dll  8B 0C 87                mov ecx, dword ptr [edi+eax*4]
0x77CCECBC::ntdll.dll  03 CA                   add ecx, edx
0x77CCECBE::ntdll.dll  8B 55 E0                mov edx, dword ptr [ebp-0x20]
0x77CCECC1::ntdll.dll  89 55 0C                mov dword ptr [ebp+0xc], edx
0x77CCECC4::ntdll.dll  8B 55 0C                mov edx, dword ptr [ebp+0xc]
0x77CCECC7::ntdll.dll  8A 12                   mov dl, byte ptr [edx]
0x77CCECC9::ntdll.dll  3A 11                   cmp dl, byte ptr [ecx]
0x77CCECCB::ntdll.dll  0F 85 D2 00 00 00       jnz 0x77cceda3
0x77CCECD1::ntdll.dll  84 D2                   test dl, dl
0x77CCECD3::ntdll.dll  74 1C                   jz 0x77ccecf1
0x77CCECD5::ntdll.dll  8B 55 0C                mov edx, dword ptr [ebp+0xc]
0x77CCECD8::ntdll.dll  8A 52 01                mov dl, byte ptr [edx+0x1]
0x77CCECDB::ntdll.dll  88 55 1B                mov byte ptr [ebp+0x1b], dl
0x77CCECDE::ntdll.dll  3A 51 01                cmp dl, byte ptr [ecx+0x1]
0x77CCECE1::ntdll.dll  0F 85 BC 00 00 00       jnz 0x77cceda3
0x77CCEDA3::ntdll.dll  1B C9                   sbb ecx, ecx
0x77CCEDA5::ntdll.dll  83 D9 FF                sbb ecx, 0xffffffff
0x77CCEDA8::ntdll.dll  E9 46 FF FF FF          jmp 0x77ccecf3
0x77CCECF3::ntdll.dll  85 C9                   test ecx, ecx
0x77CCECF5::ntdll.dll  0F 84 77 13 00 00       jz 0x77cd0072
0x77CCECFB::ntdll.dll  66 83 7D CC 00          cmp word ptr [ebp-0x34], 0x0
0x77CCED00::ntdll.dll  74 26                   jz 0x77cced28
0x77CCED02::ntdll.dll  8B 0D E0 BD CC 77       mov ecx, dword ptr [0x77ccbde0]
0x77CCED08::ntdll.dll  83 C9 01                or ecx, 0x1
0x77CCED0B::ntdll.dll  85 0D 70 D7 D4 77       test dword ptr [0x77d4d770], ecx
0x77CCED11::ntdll.dll  0F 85 E1 FB 01 00       jnz 0x77cee8f8
0x77CCED28::ntdll.dll  53                      push ebx
0x77CCED29::ntdll.dll  57                      push edi
0x77CCED2A::ntdll.dll  FF 75 D8                push dword ptr [ebp-0x28]
0x77CCED2D::ntdll.dll  FF 76 18                push dword ptr [esi+0x18]
0x77CCED30::ntdll.dll  FF 75 E0                push dword ptr [ebp-0x20]
0x77CCED33::ntdll.dll  E8 7A 00 00 00          call 0x77ccedb2 -> LdrGetProcedureAddressEx
0x77CCEDB2::ntdll.dll  8B FF                   mov edi, edi
0x77CCEDB4::ntdll.dll  55                      push ebp
0x77CCEDB5::ntdll.dll  8B EC                   mov ebp, esp
0x77CCEDB7::ntdll.dll  53                      push ebx
0x77CCEDB8::ntdll.dll  57                      push edi
0x77CCEDB9::ntdll.dll  8B 7D 0C                mov edi, dword ptr [ebp+0xc]
0x77CCEDBC::ntdll.dll  33 DB                   xor ebx, ebx
0x77CCEDBE::ntdll.dll  4F                      dec edi
0x77CCEDBF::ntdll.dll  0F 88 62 3C 01 00       js 0x77ce2a27
0x77CCEDC5::ntdll.dll  56                      push esi
0x77CCEDC6::ntdll.dll  8B 45 14                mov eax, dword ptr [ebp+0x14]
0x77CCEDC9::ntdll.dll  8B 75 08                mov esi, dword ptr [ebp+0x8]
0x77CCEDCC::ntdll.dll  8D 0C 1F                lea ecx, ptr [edi+ebx*1]
0x77CCEDCF::ntdll.dll  D1 F9                   sar ecx, 0x1
0x77CCEDD1::ntdll.dll  8B 04 88                mov eax, dword ptr [eax+ecx*4]
0x77CCEDD4::ntdll.dll  03 45 10                add eax, dword ptr [ebp+0x10]
0x77CCEDD7::ntdll.dll  8A 16                   mov dl, byte ptr [esi]
0x77CCEDD9::ntdll.dll  3A 10                   cmp dl, byte ptr [eax]
0x77CCEDDB::ntdll.dll  0F 85 EF 00 00 00       jnz 0x77cceed0
0x77CCEDE1::ntdll.dll  84 D2                   test dl, dl
0x77CCEDE3::ntdll.dll  74 14                   jz 0x77ccedf9
0x77CCEED0::ntdll.dll  1B C0                   sbb eax, eax
0x77CCEED2::ntdll.dll  83 D8 FF                sbb eax, 0xffffffff
0x77CCEED5::ntdll.dll  E9 21 FF FF FF          jmp 0x77ccedfb
0x77CCEDFB::ntdll.dll  85 C0                   test eax, eax
0x77CCEDFD::ntdll.dll  0F 8C D7 00 00 00       jl 0x77cceeda
0x77CCEE03::ntdll.dll  7E 07                   jle 0x77ccee0c
0x77CCEE05::ntdll.dll  8D 59 01                lea ebx, ptr [ecx+0x1]
0x77CCEE08::ntdll.dll  3B FB                   cmp edi, ebx
0x77CCEE0A::ntdll.dll  7D BA                   jnl 0x77ccedc6
0x77CCEEDA::ntdll.dll  8D 79 FF                lea edi, ptr [ecx-0x1]
0x77CCEEDD::ntdll.dll  E9 26 FF FF FF          jmp 0x77ccee08
0x77CCEE08::ntdll.dll  3B FB                   cmp edi, ebx
0x77CCEE0A::ntdll.dll  7D BA                   jnl 0x77ccedc6
0x77CCEE0C::ntdll.dll  3B FB                   cmp edi, ebx
0x77CCEE0E::ntdll.dll  5E                      pop esi
0x77CCEE0F::ntdll.dll  0F 8C 12 3C 01 00       jl 0x77ce2a27
0x77CCEE15::ntdll.dll  8B 45 18                mov eax, dword ptr [ebp+0x18]
0x77CCEE18::ntdll.dll  66 8B 04 48             mov ax, word ptr [eax+ecx*2]
0x77CCEE1C::ntdll.dll  5F                      pop edi
0x77CCEE1D::ntdll.dll  5B                      pop ebx
0x77CCEE1E::ntdll.dll  5D                      pop ebp
0x77CCEE1F::ntdll.dll  C2 14 00                ret 0x14
0x77CCEDC6::ntdll.dll  8B 45 14                mov eax, dword ptr [ebp+0x14]
0x77CCEDC9::ntdll.dll  8B 75 08                mov esi, dword ptr [ebp+0x8]
0x77CCEDCC::ntdll.dll  8D 0C 1F                lea ecx, ptr [edi+ebx*1]
0x77CCEDCF::ntdll.dll  D1 F9                   sar ecx, 0x1
0x77CCEDD1::ntdll.dll  8B 04 88                mov eax, dword ptr [eax+ecx*4]
0x77CCEDD4::ntdll.dll  03 45 10                add eax, dword ptr [ebp+0x10]
0x77CCEDD7::ntdll.dll  8A 16                   mov dl, byte ptr [esi]
0x77CCEDD9::ntdll.dll  3A 10                   cmp dl, byte ptr [eax]
0x77CCEDDB::ntdll.dll  0F 85 EF 00 00 00       jnz 0x77cceed0
0x77CCEDE1::ntdll.dll  84 D2                   test dl, dl
0x77CCEDE3::ntdll.dll  74 14                   jz 0x77ccedf9
0x77CCEDE5::ntdll.dll  8A 56 01                mov dl, byte ptr [esi+0x1]
0x77CCEDE8::ntdll.dll  3A 50 01                cmp dl, byte ptr [eax+0x1]
0x77CCEDEB::ntdll.dll  0F 85 DF 00 00 00       jnz 0x77cceed0
0x77CCEDF1::ntdll.dll  46                      inc esi
0x77CCEDF2::ntdll.dll  46                      inc esi
0x77CCEDF3::ntdll.dll  40                      inc eax
0x77CCEDF4::ntdll.dll  40                      inc eax
0x77CCEDF5::ntdll.dll  84 D2                   test dl, dl
0x77CCEDF7::ntdll.dll  75 DE                   jnz 0x77ccedd7
0x77CCEDF9::ntdll.dll  33 C0                   xor eax, eax
0x77CCEDFB::ntdll.dll  85 C0                   test eax, eax
0x77CCEDFD::ntdll.dll  0F 8C D7 00 00 00       jl 0x77cceeda
0x77CCEE03::ntdll.dll  7E 07                   jle 0x77ccee0c
0x77CCEDD7::ntdll.dll  8A 16                   mov dl, byte ptr [esi]
0x77CCEDD9::ntdll.dll  3A 10                   cmp dl, byte ptr [eax]
